Quarter,MarketCap,EnterpriseValue,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailtoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeAsReported,TotalExpenses,NetIncomeFromContinuingAndDiscontinuedOperation,NormalizedIncome,InterestExpense,NetInterestIncome,EBIT,EBITDA,ReconciledCostOfRevenue,ReconciledDepreciation,NetIncomeFromContinuingOperationNetMinorityInterest,TotalUnusualItemsExcludingGoodwill,TotalUnusualItems,NormalizedEBITDA,TaxRateForCalcs,TaxEffectOfUnusualItems,TotalAssets,TotalLiabilitiesNetMinorityInterest,TotalEquityGrossMinorityInterest,TotalCapitalization,CommonStockEquity,CapitalLeaseObligations,NetTangibleAssets,WorkingCapital,InvestedCapital,TangibleBookValue,TotalDebt,NetDebt,ShareIssued,OrdinarySharesNumber,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,EndCashPosition,InterestPaidSupplementalData,CapitalExpenditure,IssuanceOfCapitalStock,IssuanceOfDebt,RepaymentOfDebt,FreeCashFlow,NormalizedIncomeYoY,DilutedNIAvailtoComStockholdersYoY,NetIncomeCommonStockholdersYoY,PretaxIncomeYoY,TotalOperatingIncomeAsReportedYoY,OperatingIncomeYoY,OperatingIncomeQoQ,EBITYoY,EBITQoQ,FreeCashFlowYoY,FreeCashFlowQoQ,NormalizedEBITDAYoY,EBITDAYoY,EBITDAQoQ,OperatingCashFlowYoY,OperatingCashFlowQoQ,OperatingExpenseYoY,OperatingExpenseQoQ,ReconciledCostOfRevenueYoY,CostOfRevenueYoY,CostOfRevenueQoQ,GrossProfitYoY,GrossProfitQoQ,EndCashPositionYoY,EndCashPositionQoQ,TotalExpensesYoY,TotalExpensesQoQ,TotalRevenueYoY,TotalRevenueQoQ,MarketCapYoY,MarketCapQoQ,EnterpriseValueYoY,EnterpriseValueQoQ,GrossMargin,OperatingMargin,NetMargin,EV2GrossIncome,EV2OperatingIncome,EV2NetIncome,EV2FreeCashFlow,EV2OperatingCashFlow,EV2TotalRevenue,Ticker,PeRatio,ForwardPeRatio,InterestIncome,TreasurySharesNumber,IncomeTaxPaidSupplementalData,InterestIncomeYoY,AverageDilutionEarnings,RentExpenseSupplemental,PegRatio,RepurchaseOfCapitalStock,PreferredStockEquity,PreferredSharesNumber,EarningsFromEquityInterestNetOfTax,OtherCashAdjustmentInsideChangeinCash
06/30/2017,8976266724.0,8373228724.0,4.59,14.295,15.183,-2701.913,551505000.0,344076000.0,207429000.0,219653000.0,-12224000.0,-3266000.0,-18401000.0,-15490000.0,472000.0,-15962000.0,-15962000.0,-0.04,-0.04,376357000.0,376357000.0,-12224000.0,563729000.0,-15962000.0,-15962000.0,,-3266000.0,-12224000.0,,335173000.0,9125000.0,-15962000.0,-18401000.0,-18401000.0,-3099000.0,0.03,0.0,1741714000.0,1037970000.0,703744000.0,1053704000.0,703744000.0,,629331000.0,812989000.0,1053704000.0,629331000.0,349960000.0,,382620065.0,382620065.0,46592000.0,-85350000.0,50196000.0,753701000.0,,-7375000.0,,0.0,-387000.0,39217000.0,-41.76535399747536,-41.62735417809472,-41.62735417809472,-42.69966337439426,-55.32163742690058,-55.32163742690058,-13.194148558443402,-55.32163742690058,-13.194148558443402,-237.25195114268715,4.606561749799947,-83.20325203252033,,,-329.97038499506414,5.895722532842402,24.577045015001218,17.140144949950137,19.37295657067149,18.821441151484596,19.419831113795148,39.25241173745796,19.603185128379586,120.09981427186393,1.715407765286981,20.999671598414228,18.521095964140645,25.761345212332937,19.488727212850502,190.89713562069718,39.12893406938799,145.88355190033812,23.655683240223773,37.61144504582914,-2.2164803582923094,-2.8086780718216517,0.02477288114744207,-0.0014598908501045266,-0.001849943493792467,0.004683617430345977,0.0055644007270999754,0.06586527350187311,SQ,,138.889,,,,,,,,,,,,
03/31/2017,6451761299.0,6771406299.0,3.4539999999999997,11.198,14.671,-1457.7839999999999,461554000.0,288123000.0,173431000.0,187513000.0,-14082000.0,-499000.0,-11891000.0,-14581000.0,509000.0,-15090000.0,-15090000.0,-0.04,-0.04,366737000.0,366737000.0,-14082000.0,475636000.0,-15090000.0,-15090000.0,,-499000.0,-14082000.0,,278891000.0,9437000.0,-15090000.0,-11891000.0,-11891000.0,-4645000.0,0.035,0.0,1591113000.0,963180000.0,627933000.0,973672000.0,627933000.0,,551435000.0,788459000.0,973672000.0,551435000.0,345739000.0,,373365816.0,373365816.0,43998000.0,-170394000.0,377583000.0,740990000.0,,-6508000.0,,428250000.0,-247000.0,37490000.0,-84.54659969278353,-84.40390677484368,-84.40390677484368,-84.87699137072686,-85.5023524445863,-85.5023524445863,0.7440263270854199,-85.5023524445863,0.7440263270854199,-259.95392098301903,-250.786308973173,-94.77573330933957,,,-383.65675971890914,-330.30778894472365,-9.5769458897735,3.883591962460458,7.171787816837543,7.097376119303124,0.9569294163816786,57.32129898403483,4.147125056297853,99.91852063694199,63.924960732694736,-0.16078857771377955,2.090814453900557,21.69568301126641,2.1324712281237486,25.9388348962418,34.4213768850684,24.415435527615465,32.272133302226266,37.575451626461906,-3.050997283091469,-3.1591103099528985,0.025612257239033532,-0.0020796270934266086,-0.0021533193189357605,0.005536516100877969,0.006497616308520375,0.06816220731994212,SQ,,107.527,,,,,,,,,,,,
12/31/2016,4799654228.0,5119299228.0,2.9360000000000004,9.735,11.328,-1264.025,451917000.0,285392000.0,166525000.0,180503000.0,-13978000.0,537000.0,-13724000.0,-14131000.0,1036000.0,-15167000.0,-15167000.0,-0.04,-0.04,356343000.0,356343000.0,-13978000.0,465895000.0,-15167000.0,-15167000.0,,537000.0,-13978000.0,,275611000.0,9928000.0,-15167000.0,-13034000.0,-13034000.0,-4050000.0,0.4,0.0,1211362000.0,635209000.0,576153000.0,576153000.0,576153000.0,,499688000.0,423961000.0,576153000.0,499688000.0,,,364547376.0,364547376.0,-19104000.0,-2313000.0,47967000.0,452030000.0,,-5759000.0,,,-168000.0,-24863000.0,-68.97133013915541,-81.15643131359565,-81.15643131359565,-69.96280157296205,-70.76771859380555,-70.76771859380555,-56.294165468075796,-70.76771859380555,-56.294165468075796,-250.04828002414,-133.52073558755328,-89.79925950180088,,,-177.3629221673281,-124.4904238135528,15.036007902619335,-0.9835651906788959,7.429322045129429,7.586695668892098,-1.1417170093665134,52.644990971006386,10.784757241507776,-3.981732250013276,3.226764101393012,10.35537227276711,-1.0805037963073056,20.71722406239983,2.941900036901882,9.46897270200315,17.168606266105485,8.825557724413722,15.925887460503763,36.848580602190225,-3.093045846914367,-3.1269016213154184,0.03252886627317891,-0.0027304518406635323,-0.002760338743769951,-0.004856719424411032,-0.0037317607643465533,0.08827712151074127,SQ,,136.986,,,,,,,,,,,,
09/30/2016,4096365384.0,4416010384.0,2.608,8.689,10.059,-198.018,439002000.0,288688000.0,150314000.0,182296000.0,-31982000.0,183000.0,-294000.0,-32093000.0,230000.0,-32323000.0,-32323000.0,-0.09,-0.09,343893000.0,343893000.0,-31982000.0,470984000.0,-32323000.0,-32192800.0,,183000.0,-31982000.0,,279171000.0,9681000.0,-32323000.0,-217000.0,-217000.0,-22084000.0,0.4,-86800.0,1052208000.0,541819000.0,510389000.0,510389000.0,510389000.0,,433438000.0,357003000.0,510389000.0,433438000.0,,,351317786.0,351317786.0,78006000.0,-15214000.0,32808000.0,437900000.0,,-3834000.0,,,,74172000.0,-39.8984392502427,-40.064898943074354,-40.064898943074354,-39.44488471263067,-38.75174751517705,-38.75174751517705,16.89327485380117,-38.75174751517705,16.89327485380117,1923.7926330150067,-359.58772267525285,-50.96367350563993,,,472.35307065815545,-485.02467917077985,22.735933533970254,3.389878572360324,21.52135115135159,22.38869245966135,-0.30596669590501907,56.07309729000104,0.9096462785061661,151.54667601086837,27.87791003282365,22.52286000442242,1.092740178538849,32.15468349248016,0.10694748171745341,,32.752400669570086,,29.67809124029085,34.239935125580296,-7.285160432070925,-7.310445054920023,0.034038416337202164,-0.007242283694774935,-0.007267419505234569,0.016796156156864687,0.017664360637065023,0.09941145102162423,SQ,,106.383,,,,,,,,,,,,
06/30/2016,3085718498.0,3405363498.0,2.174,6.936,7.765,-185.65900000000002,438533000.0,289574000.0,148959000.0,176319000.0,-27360000.0,129000.0,198000.0,-27033000.0,312000.0,-27345000.0,-27345000.0,-0.08,-0.08,334488000.0,334488000.0,-27360000.0,465893000.0,-27345000.0,-27409800.0,,129000.0,-27360000.0,,280778000.0,9018000.0,-27345000.0,108000.0,108000.0,-18450000.0,0.4,43200.0,933292000.0,461833000.0,471459000.0,471459000.0,471459000.0,,392431000.0,309559000.0,471459000.0,392431000.0,,,340963370.0,340963370.0,-20260000.0,-23880000.0,14816000.0,342436000.0,,-8313000.0,,,,-28573000.0,-7.568573760209346,-7.680621201890614,-7.680621201890614,-5.040747505971617,-2.5432784783073306,-2.5432784783073306,-71.83243593835257,-2.5432784783073306,-71.83243593835257,188.6161616161616,21.908865944193188,-15.063069698922751,,,-9701.895734597156,30.616981497002126,48.89795297932712,-14.974948522710285,31.36181600419193,31.821678783271345,7.63672317854209,64.88344291691573,35.12246008708273,72.99989895928059,-7.611035867107699,37.802695755826164,-2.205910134718158,41.45632602503766,15.625848672050708,,-39.76655761952404,,-37.43104991409494,33.967569145309476,-6.238983155201547,-6.164416360912406,0.04374246687247483,-0.008034384586570206,-0.007938359595349137,-0.008390587382751115,-0.005949438294002645,0.1287771482420465,SQ,,,,,,,,,,,,,,
03/31/2016,5122932338.0,5442577338.0,2.056,10.084,14.35,-61.836999999999996,379269000.0,269029000.0,110240000.0,207373000.0,-97133000.0,-69000.0,786000.0,-96416000.0,339000.0,-96755000.0,-96755000.0,-0.29,-0.29,331324000.0,331324000.0,-97133000.0,476402000.0,-96755000.0,-97648412.0,,-69000.0,-97133000.0,,260228000.0,9118000.0,-96755000.0,897000.0,897000.0,-88912000.0,0.004,3588.0,945069000.0,500185000.0,444884000.0,444884000.0,444884000.0,,363722000.0,270120000.0,444884000.0,363722000.0,,,335270441.0,335270441.0,-15511000.0,-81326000.0,-4850000.0,370646000.0,,-7927000.0,,,,-23438000.0,106.82115084699882,101.66534661719955,101.66534661719955,102.72497897392768,109.56418554476808,109.56418554476808,103.13486835225967,109.56418554476808,103.13486835225967,9.171363361125344,-241.44840072420038,122.0967701646142,,,41.65296803652968,-162.81282902729407,71.90118953869109,32.16047415716016,52.00766381999369,52.621516746845785,1.4181937444160035,48.40142693679747,1.0513965149001312,84.42852166990097,-21.268971376984762,60.45495727618413,12.844138832764457,51.370346867179926,1.3113046265626669,,16.842196046363025,,15.697771879902497,29.066440969338387,-25.61058246257933,-25.421534583633253,0.020255109510397922,-0.01784687547236467,-0.017715136416496063,-0.004306415608714681,-0.0028499365349762534,0.0696855508789832,SQ,,,,,,,,,,,,,,
12/31/2015,4384488234.0,4704133234.0,3.174,,12.565999999999999,-121.5,374360000.0,265267000.0,109093000.0,156910000.0,-47817000.0,-168000.0,940000.0,-47045000.0,1244000.0,-80489000.0,-80489000.0,-0.34,-0.34,234548000.0,234548000.0,-47817000.0,422177000.0,-48289000.0,-48880600.0,,-168000.0,-47817000.0,,256551000.0,9100000.0,-48289000.0,986000.0,986000.0,-39703000.0,0.4,394400.0,894772000.0,386724000.0,508048000.0,508048000.0,508048000.0,,424573000.0,371361000.0,508048000.0,424573000.0,,,334949445.0,334949445.0,24694000.0,-9750000.0,282554000.0,470775000.0,,-8124000.0,281209000.0,0.0,0.0,16570000.0,32.77035194033013,117.11534311609842,117.11534311609842,32.98939929328622,38.33936062490959,38.33936062490959,-8.426374552348852,38.33936062490959,-8.426374552348852,-156.4008305252051,352.1145975443383,39.661601238215844,,,-213.03671152613754,81.1871744075134,52.49970843214244,5.644091646636638,44.71269100816209,45.298438381525685,12.459406981575222,59.66309072548187,13.272765029591943,108.95472703062583,170.4313459671536,47.894093372428266,9.826094873896022,49.210423525472905,12.695220778595253,,,,,29.141200983011007,-12.772999252056843,-12.566780638957153,0.02319088226743027,-0.010164890665594613,-0.010000779667542894,0.0035224342457473856,0.0052494261475248,0.07958107931430243,SQ,,,,,,,,,,,,,,
09/30/2015,,,,,,,332188000.0,235878000.0,96310000.0,148527000.0,-52217000.0,-137000.0,-644000.0,-52998000.0,932000.0,-53930000.0,-53930000.0,-0.16699999999999998,-0.16699999999999998,322944713.0,322944713.0,-52217000.0,384405000.0,-53930000.0,-53564000.0,,-137000.0,-52217000.0,,229730000.0,6571000.0,-53930000.0,-610000.0,-610000.0,-45036000.0,0.4,-244000.0,597946000.0,361484000.0,236462000.0,236462000.0,-278483000.0,,158837000.0,107247000.0,-278483000.0,-356108000.0,,,334949445.0,334949445.0,13629000.0,-10966000.0,-26424000.0,174083000.0,,-9964000.0,0.0,0.0,-30000000.0,3665000.0,,,,,,,85.99772031060769,,85.99772031060769,,-137.02020202020202,,,,,6359.241706161137,,25.428151601134978,,,7.377851423264792,,6.606008279648447,,-12.05264221481257,,13.70002395833025,,7.152925845045208,,,,,28.992618637638927,-15.719110864931906,-15.954218695437522,,,,,,,SQ,,,,,,,,,,,514945000.0,,,
06/30/2015,,,,,,,310013000.0,219671000.0,90342000.0,118416000.0,-28074000.0,-444000.0,50000.0,-28468000.0,1152000.0,-29620000.0,-29620000.0,-0.10400000000000001,-0.10400000000000001,284311000.0,284311000.0,-28074000.0,338087000.0,-29620000.0,-29654200.0,,-444000.0,-28074000.0,,213744000.0,6409000.0,-29620000.0,57000.0,57000.0,-21722000.0,0.4,22800.0,618559000.0,356512000.0,262047000.0,292047000.0,-252898000.0,,188150000.0,168658000.0,-222898000.0,-326795000.0,30000000.0,,334949445.0,334949445.0,211000.0,-10111000.0,6884000.0,197940000.0,,-10111000.0,,,,-9900000.0,,,,,,,-39.430420711974115,,-39.430420711974115,,-53.88699986026364,,,,,-101.92694063926942,,-1.839433000373026,,,24.620472905509665,,21.615400148078347,,-1.5076877145842664,,13.869662891073636,,23.729530605810254,,,,,29.141358588188236,-9.055749275030403,-9.182840719582726,,,,,,,SQ,,,,,,,,,,,514945000.0,,,
03/31/2015,,,,,,,250557000.0,176272000.0,74285000.0,120635000.0,-46350000.0,-414000.0,-796000.0,-47560000.0,418000.0,-47978000.0,-47978000.0,-0.16899999999999998,-0.16899999999999998,284311000.0,284311000.0,-46350000.0,296907000.0,-47978000.0,-47213939.0,,-414000.0,-46350000.0,,171194000.0,5546000.0,-47978000.0,-771000.0,-771000.0,-40033000.0,0.009000000000000001,-6939.0,,,,,,,,,,,,,,,-10950000.0,-14269000.0,1749000.0,200970000.0,,-10519000.0,,,,-21469000.0,,,,,,,34.095182988572255,,34.095182988572255,,-26.923993328568024,,,,,-49.876407580335076,,17.244294988920423,,,-3.4480492093313684,,8.719832569847936,,-10.798934753661785,,4.010383277458409,,-0.1343196728498888,,,,,29.647944379921537,-18.49878470767131,-18.981708752898545,,,,,,,SQ,,,,,,,,,,,,,,
12/31/2014,,,,,,,250894000.0,182567000.0,68327000.0,102892000.0,-34565000.0,-443000.0,-367000.0,-35375000.0,1697000.0,-37072000.0,-37072000.0,,,,,-34565000.0,285459000.0,-37072000.0,-36815900.0,,-443000.0,-34565000.0,,177283000.0,5743000.0,-37072000.0,-394000.0,-394000.0,-28428000.0,0.35,-137900.0,541888000.0,268216000.0,273672000.0,303672000.0,-241273000.0,,223126000.0,218761000.0,-211273000.0,-291819000.0,30000000.0,,334949445.0,334949445.0,-21846000.0,-11206000.0,52704000.0,225300000.0,,-7533000.0,49926000.0,0.0,0.0,-29379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.233413313989175,-13.776734397793492,-14.099579902269484,,,,,,,SQ,,,,,,,,,,,514945000.0,,,
09/30/2014,,,,,,,227420000.0,166281000.0,61139000.0,97130000.0,-35991000.0,-433000.0,-957000.0,-37381000.0,285000.0,-37666000.0,-37666000.0,,,,,-35991000.0,263411000.0,-37666000.0,-37045900.0,,-433000.0,-35991000.0,,161512000.0,5130000.0,-37666000.0,-954000.0,-954000.0,-29907000.0,0.35,-333900.0,,,,,,,,,,,,,,,-36815000.0,5023000.0,100171000.0,206324000.0,,-6621000.0,98822000.0,0.0,0.0,-43436000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.883739336909684,-15.825784891390379,-16.436988831237358,,,,,,,SQ,,,,,,,,,,,,,,
06/20/2022,5584248745.0,,,0.75,,,-792000000.0,,,,,,,-877000000.0,,-977000000.0,-977000000.0,,,,,,,-877000000.0,-877000000.0,73000000.0,1206000000.0,,,,,-877000000.0,,,,0.0,0.0,,,,,,,,,,,,,,,1484000000.0,10112000000.0,-11281000000.0,2091000000.0,,,,,-44000000.0,1484000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.73232323232322,,,,,,,AGNC,,4.409,1279000000.0,,,,,,,-42000000.0,,,,
03/31/2022,6855230000.0,,8.295,0.779,,,-630000000.0,,,,,,,-651000000.0,,-676000000.0,-676000000.0,-1.29,-1.29,524300000.0,524300000.0,,,-651000000.0,-651000000.0,27000000.0,448000000.0,,,,,-651000000.0,,,,0.0,0.0,66394000000.0,57464000000.0,8930000000.0,9046000000.0,7441000000.0,,8404000000.0,,7557000000.0,6915000000.0,116000000.0,,523300000.0,523300000.0,371000000.0,3081000000.0,-2886000000.0,2091000000.0,,,,,-7000000.0,371000000.0,-166.76923076923075,-171.1578947368421,-171.1578947368421,-166.76923076923075,,,,,,-13.317757009345794,-1.3297872340425532,,,,-13.317757009345794,-1.3297872340425532,,,,,,,,17.736486486486484,37.114754098360656,,,-163.06306306306305,8900.0,-22.075963099688042,-12.715460164443392,,,,,103.33333333333334,,,,,,,AGNC,10.738,4.9,475000000.0,,,-14.721723518850988,,,,0.0,1489000000.0,61500000.0,,
12/31/2021,7853888000.0,,4.888,0.855,,,-7000000.0,,,,,,,-27000000.0,,-52000000.0,-52000000.0,-0.1,-0.1,525500000.0,525500000.0,,,-27000000.0,-27000000.0,15000000.0,247000000.0,,,,,-27000000.0,,,,0.0,0.0,68149000000.0,57858000000.0,10291000000.0,10417000000.0,8802000000.0,,9765000000.0,,8928000000.0,8276000000.0,126000000.0,,522200000.0,522200000.0,376000000.0,-879000000.0,583000000.0,1525000000.0,,,0.0,,-10000000.0,376000000.0,-103.48387096774194,-106.93333333333332,-106.93333333333332,-103.48387096774194,,,,,,-8.292682926829269,-4.325699745547073,,,,-8.292682926829269,-4.325699745547073,,,,,,,,-34.38037865748709,5.536332179930796,,,-100.875,-102.99145299145297,-6.681305102065065,-5.119615138215776,,,,,385.7142857142857,,,,,,,AGNC,5.632999999999999,5.353,262000000.0,,,11.48936170212766,,,,-42000000.0,1489000000.0,61500000.0,,
09/30/2021,8277673000.0,,4.072,0.902,,,234000000.0,,,,,,,212000000.0,,187000000.0,187000000.0,0.36,0.35,526700000.0,528600000.0,,,212000000.0,212000000.0,14000000.0,279000000.0,,,,,212000000.0,,,,0.27,0.0,68805000000.0,58126000000.0,10679000000.0,10813000000.0,9190000000.0,,10153000000.0,,9324000000.0,8664000000.0,134000000.0,,524900000.0,524900000.0,393000000.0,1914000000.0,-2432000000.0,1445000000.0,,,0.0,,-13000000.0,393000000.0,-67.97583081570997,-70.6436420722135,-70.6436420722135,-67.97583081570997,,,,,,-29.946524064171122,14.577259475218659,,,,-29.946524064171122,14.577259475218659,,,,,,,,-40.140845070422536,-7.961783439490445,,,-65.7393850658858,-160.1542416452442,9.150389280633862,-6.631142687981054,,,,,90.5982905982906,,,,,,,AGNC,4.545,6.082999999999999,293000000.0,,,-19.505494505494507,,,,0.0,1489000000.0,61500000.0,,
06/30/2021,8865561000.0,,2.8739999999999997,0.898,,,-389000000.0,,,,,,,-411000000.0,,-436000000.0,-436000000.0,-0.83,-0.83,526600000.0,526600000.0,,,-411000000.0,-411000000.0,17000000.0,232000000.0,,,,,-411000000.0,,,,0.0,0.0,75055000000.0,64387000000.0,10668000000.0,10816000000.0,9179000000.0,,10142000000.0,,9327000000.0,8653000000.0,148000000.0,,524900000.0,524900000.0,343000000.0,5997000000.0,-6546000000.0,1570000000.0,,,0.0,,-14000000.0,343000000.0,-157.24233983286908,-162.91486291486294,-162.91486291486294,-157.24233983286908,,,,,,-20.04662004662005,-19.859813084112147,,,,-20.04662004662005,-19.859813084112147,,,,,,,,-27.48267898383372,-11.5990990990991,,,-152.42587601078168,-138.93893893893895,23.717874112992696,0.7756563245823389,,,,,105.6555269922879,,,,,,,AGNC,3.032,6.143,249000000.0,,,-41.95804195804196,,,,0.0,1489000000.0,61500000.0,,
03/31/2021,8797324000.0,,,0.917,,,999000000.0,,,,,,,975000000.0,,950000000.0,950000000.0,1.78,1.77,533700000.0,535600000.0,,,975000000.0,975000000.0,29000000.0,528000000.0,,,,,975000000.0,,,,0.27,0.0,85545000000.0,74181000000.0,11364000000.0,11529000000.0,9875000000.0,,10838000000.0,,10040000000.0,9349000000.0,165000000.0,,524900000.0,524900000.0,428000000.0,-3196000000.0,2220000000.0,1776000000.0,,,0.0,,-12000000.0,428000000.0,-140.272614622057,-138.9025389025389,-138.9025389025389,-140.272614622057,,,,,,23.34293948126801,4.390243902439024,,,,23.34293948126801,4.390243902439024,,,,,,,,-45.63820018365473,-23.580034423407916,,,-141.65971643035863,24.875,46.46910409895266,4.528457023359711,,,,,97.5975975975976,,,,,,,AGNC,,6.676,557000000.0,,,13.441955193482688,,,,-239000000.0,1489000000.0,47900000.0,,
12/31/2020,8416200000.0,,,0.912,,,800000000.0,,,,,,,775000000.0,,750000000.0,750000000.0,1.38,1.37,544800000.0,546400000.0,,,775000000.0,775000000.0,52000000.0,183000000.0,,,,,775000000.0,,,,0.27,0.0,81817000000.0,70738000000.0,11079000000.0,11256000000.0,9590000000.0,,10553000000.0,,9767000000.0,9064000000.0,177000000.0,,539500000.0,539500000.0,410000000.0,2027000000.0,-2527000000.0,2324000000.0,,,0.0,,-18000000.0,410000000.0,-11.021814006888633,-11.452184179456907,-11.452184179456907,-11.021814006888633,,,,,,9.919571045576408,-26.916221033868094,,,,9.919571045576408,-26.916221033868094,,,,,,,,81.2792511700468,-3.7282518641259323,,,-10.714285714285714,17.1303074670571,-11.993083423053081,10.977022922223517,,,,,96.875,,,,,,,AGNC,,6.435,235000000.0,,,-69.40104166666666,,,,-87000000.0,1489000000.0,61500000000.0,,
09/30/2020,7583732000.0,,,0.856,,,683000000.0,,,,,,,662000000.0,,637000000.0,637000000.0,1.15,1.15,553200000.0,554300000.0,,,662000000.0,662000000.0,62000000.0,302000000.0,,,,,662000000.0,,,,0.27,0.0,79968000000.0,69248000000.0,10720000000.0,10912000000.0,9231000000.0,,10194000000.0,,9423000000.0,8705000000.0,192000000.0,,545200000.0,545200000.0,561000000.0,15189000000.0,-15501000000.0,2414000000.0,,,0.0,,-15000000.0,561000000.0,-16650.0,-3847.0588235294117,-3847.0588235294117,-16650.0,,,,,,130.8641975308642,30.76923076923077,,,,130.8641975308642,30.76923076923077,,,,,,,,47.19512195121951,11.501154734411086,,,4453.333333333333,-7.951482479784366,-12.861525705666763,5.830099288998667,,,,,96.92532942898976,,,,,,,AGNC,,6.127999999999999,364000000.0,,,-46.15384615384615,,,,-144000000.0,1489000000.0,61500000.0,,
06/30/2020,7165950000.0,,,0.862,,,742000000.0,,,,,,,718000000.0,,693000000.0,693000000.0,1.24,1.24,560300000.0,560800000.0,,,718000000.0,718000000.0,134000000.0,295000000.0,,,,,718000000.0,,,,0.27,0.0,89853000000.0,79503000000.0,10350000000.0,10554000000.0,8861000000.0,,9824000000.0,,9065000000.0,8335000000.0,204000000.0,,555500000.0,555500000.0,429000000.0,-4268000000.0,2737000000.0,2165000000.0,,,0.0,,-13000000.0,429000000.0,-261.7117117117117,-251.6411378555799,-251.6411378555799,-261.7117117117117,,,,,,82.5531914893617,23.631123919308358,,,,82.5531914893617,23.631123919308358,,,,,,,,30.500301386377338,-33.731251913070096,,,-275.0,-130.94245204336949,-20.576509371053355,19.30790278019655,,,,,96.7654986522911,,,,,,,AGNC,,5.999,429000000.0,,,-38.095238095238095,,,,,1489000000.0,61500000.0,,
