Quarter,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailtoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeAsReported,TotalExpenses,NetIncomeFromContinuingAndDiscontinuedOperation,NormalizedIncome,InterestIncome,InterestExpense,NetInterestIncome,EBIT,ReconciledCostOfRevenue,ReconciledDepreciation,NetIncomeFromContinuingOperationNetMinorityInterest,NormalizedEBITDA,TaxRateForCalcs,TaxEffectOfUnusualItems,TotalAssets,TotalLiabilitiesNetMinorityInterest,TotalEquityGrossMinorityInterest,TotalCapitalization,CommonStockEquity,NetTangibleAssets,WorkingCapital,InvestedCapital,TangibleBookValue,TotalDebt,NetDebt,ShareIssued,OrdinarySharesNumber,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,EndCashPosition,CapitalExpenditure,RepaymentOfDebt,FreeCashFlow,PretaxIncomeYoY,PretaxIncomeQoQ,OperatingIncomeYoY,OperatingIncomeQoQ,EBITYoY,EBITQoQ,FreeCashFlowYoY,FreeCashFlowQoQ,OperatingCashFlowYoY,OperatingCashFlowQoQ,GrossProfitYoY,GrossProfitQoQ,EndCashPositionYoY,EndCashPositionQoQ,TotalRevenueYoY,TotalRevenueQoQ,GrossMargin,OperatingMargin,NetMargin,EV2OperatingIncome,EV2NetIncome,EV2FreeCashFlow,EV2OperatingCashFlow,EV2TotalRevenue,MktCap2OperatingIncome,MktCap2NetIncome,MktCap2FreeCashFlow,MktCap2OperatingCashFlow,MktCap2TotalRevenue,Ticker
06/30/2009,101237145195.0,98194145195.0,13.514000000000001,,,2.193,1.608,8.94,21.412,10984000000.0,1756000000.0,9228000000.0,5648000000.0,3580000000.0,,-531000000.0,3049000000.0,786000000.0,2261000000.0,2261000000.0,0.34,0.34,6728000000.0,6752000000.0,,7404000000.0,2261000000.0,2652113807.806,,,,3580000000.0,1333000000.0,1006000000.0,2258000000.0,5117000000.0,0.258,-136886192.194,139339000000.0,76104000000.0,63235000000.0,101934000000.0,62975000000.0,24636000000.0,45441000000.0,109513000000.0,24570000000.0,46538000000.0,44294000000.0,6749143013.0,6749143013.0,4514000000.0,-12973000000.0,9408000000.0,2244000000.0,-269000000.0,-10998000000.0,4245000000.0,9.283154121863799,-19.82645280042072,6.929510155316606,-16.74418604651163,6.929510155316606,-16.74418604651163,-8.846897144084174,46.68279198341396,-10.472034906783023,43.438195106450586,-6.219512195121951,-2.4421186171899776,173.65853658536585,79.95188452285485,-9.440184681342238,1.076654090365326,84.01310997815004,32.59286234522942,27.758557902403496,27.4285321773743,32.20536083797967,23.131718538280328,21.75324439410722,8.939743735888564,28.278532177374302,33.203392979665466,23.848561883392225,22.42736933872397,9.216783065823016,PFE
03/31/2009,91870572878.0,93334572878.0,11.542,,,1.942,1.526,8.589,17.584,10867000000.0,1408000000.0,9459000000.0,5159000000.0,4300000000.0,,-497000000.0,3803000000.0,1074000000.0,2729000000.0,2729000000.0,0.41,0.4,6723000000.0,6753000000.0,,6567000000.0,2729000000.0,3084642913.4890003,,,,4300000000.0,978000000.0,1008000000.0,2728000000.0,5805000000.0,0.282,-140357086.511,122932000000.0,62491000000.0,60441000000.0,88089000000.0,60186000000.0,21850000000.0,30913000000.0,95633000000.0,21781000000.0,35447000000.0,34200000000.0,6742935405.0,6742935405.0,3147000000.0,-13634000000.0,9635000000.0,1247000000.0,-253000000.0,-12403000000.0,2894000000.0,6.915940399212819,508.48,13.157894736842104,5.807086614173229,13.157894736842104,5.807086614173229,3.802008608321377,-48.505338078291814,-3.7908896361968814,-47.31290808638875,-4.086392212532955,-11.024362712820995,-38.05265772478887,-41.23468426013195,-8.279878460499662,-11.979588530698202,87.04334222876598,39.569338363853866,34.99585902272936,21.705714622790698,24.542354161977386,32.25106180995162,29.65826910645059,8.588807663384559,21.365249506511628,24.157394919274257,31.745187587422254,29.193064149348587,8.454087869513206,PFE
12/31/2008,119417386022.0,113042386022.0,14.882,8.993,4.282,2.475,2.077,9.156,21.565,12346000000.0,1715000000.0,10631000000.0,6567000000.0,4064000000.0,,-4211000000.0,625000000.0,394000000.0,266000000.0,266000000.0,,,,,,8282000000.0,266000000.0,2963150000.0,,,,4064000000.0,1142000000.0,1178000000.0,226000000.0,9453000000.0,0.35,-1473850000.0,111148000000.0,53408000000.0,57740000000.0,65519000000.0,57483000000.0,18371000000.0,16067000000.0,74766000000.0,18298000000.0,17283000000.0,15161000000.0,8859935405.0,6742935405.0,5973000000.0,-2780000000.0,-2253000000.0,2122000000.0,-353000000.0,,5620000000.0,-78.95622895622895,-77.03894195444526,57.7639751552795,6.331763474620618,57.7639751552795,6.331763474620618,80.99838969404188,61.866359447004605,58.56118927528537,51.13866396761133,3.7676915568570037,7.917977870266977,-37.69817968291251,67.74703557312253,-4.071484071484072,3.1153428547565354,86.10886116960958,32.91754414385226,5.0623683784221605,27.815547741633857,180.8678176352,20.114303562633452,18.92556270249456,9.156195206706625,29.38419931643701,191.0678176352,21.248645199644127,19.99286556537753,9.672556781305685,PFE
09/30/2008,124339728868.0,114743728868.0,11.897,,,2.5540000000000003,1.849,9.584,22.866,11973000000.0,2122000000.0,9851000000.0,6029000000.0,3822000000.0,,-1100000000.0,2722000000.0,463000000.0,2278000000.0,2278000000.0,0.34,0.34,6718000000.0,6736000000.0,,8151000000.0,2278000000.0,3165894930.198,,,,3822000000.0,1547000000.0,1196000000.0,2253000000.0,6118000000.0,0.17,-187105069.80200002,115249000000.0,47758000000.0,67491000000.0,74487000000.0,67259000000.0,27004000000.0,26724000000.0,83604000000.0,26928000000.0,16345000000.0,15080000000.0,6742935405.0,6742935405.0,3952000000.0,-1107000000.0,-2378000000.0,1265000000.0,-480000000.0,,3472000000.0,327.98742138364776,-2.437275985663083,359.927797833935,14.157706093189965,359.927797833935,14.157706093189965,-17.666587621531896,-25.4455658149023,-15.519452757588715,-21.618405394684647,33.627238198589254,0.11178861788617887,-51.55112983531214,54.268292682926834,-0.14178482068390325,-1.2861736334405145,82.27678944291323,31.921824104234524,22.734485926668338,30.021907082155938,42.15419870242469,33.048309005760366,29.034344349190285,9.583540371502547,32.532634450026165,45.67954771050698,35.81213389055299,31.462482001012145,10.385010345610958,PFE
06/30/2008,117765171242.0,108361171242.0,13.135,,,2.432,1.771,8.934,23.675,12129000000.0,2289000000.0,9840000000.0,6492000000.0,3348000000.0,,-558000000.0,2790000000.0,25000000.0,2776000000.0,2776000000.0,0.41,0.41,6732000000.0,6748000000.0,,8781000000.0,2776000000.0,3312000000.0,,,,3348000000.0,1723000000.0,1229000000.0,2759000000.0,5135000000.0,0.009000000000000001,-5000000.0,116515000000.0,49797000000.0,66718000000.0,73815000000.0,66488000000.0,24990000000.0,25458000000.0,83182000000.0,24909000000.0,16694000000.0,15874000000.0,6740994347.0,6740994347.0,5042000000.0,-3464000000.0,-2777000000.0,820000000.0,-385000000.0,,4657000000.0,72.32859789993823,-21.56311498453753,53.36692624828218,-11.894736842105264,53.36692624828218,-11.894736842105264,43.867778807537846,67.03730272596844,37.57162346521146,54.14246407826353,9.637883008356546,-0.22307848306631514,-61.64639850327409,-59.26477893691009,9.428004330566582,2.37170830519919,81.127875340094,27.603264902300275,23.002720751916893,32.365941231182795,38.839129477419355,23.26844991238995,21.491703935343118,8.934056496166214,35.174782330346474,42.20973879641577,25.287775658578482,23.356836819119398,9.709388345453046,PFE
03/31/2008,141595572896.0,130105572896.0,18.855999999999998,10.627,5.06,3.005,2.103,10.981,24.609,11848000000.0,1986000000.0,9862000000.0,6062000000.0,3800000000.0,,-243000000.0,3557000000.0,763000000.0,2784000000.0,2784000000.0,0.41,0.41,6739000000.0,6762000000.0,,8048000000.0,2784000000.0,2978874894.5740004,,,,3800000000.0,1278000000.0,1487000000.0,2788000000.0,5530000000.0,0.215,-52125105.42600001,118550000000.0,50990000000.0,67560000000.0,75560000000.0,67331000000.0,25965000000.0,29329000000.0,84383000000.0,25879000000.0,17052000000.0,15039000000.0,6765196985.0,6765196985.0,3271000000.0,-5484000000.0,848000000.0,2013000000.0,-483000000.0,,2788000000.0,-12.23784850727856,19.764309764309765,-19.932574799831436,47.51552795031056,-19.932574799831436,47.51552795031056,205.0328227571116,-10.209339774557167,163.15366049879324,-13.166976373772233,-6.848021158023991,-3.738408979990239,-19.221508828250403,-40.8984145625367,-5.018438351771684,-7.940947940947941,83.23767724510466,32.072923700202566,30.021944632005404,34.23830865684211,36.577332835535564,46.66627435294118,39.775473217976156,10.981226611748818,37.26199286736842,39.80758304638741,50.787508212338594,43.288160469581165,11.951010541525996,PFE
12/31/2007,153677530000.0,141434530000.0,19.262999999999998,,,3.258,2.367,10.989,38.308,12870000000.0,2625000000.0,10245000000.0,7669000000.0,2576000000.0,,-705000000.0,2970000000.0,223000000.0,2723000000.0,2723000000.0,,,,,,10294000000.0,2724000000.0,3363065656.566,,,,2576000000.0,2265000000.0,1116000000.0,2711000000.0,4397000000.0,0.075,-52934343.43399999,115268000000.0,50144000000.0,65124000000.0,72324000000.0,64917000000.0,23130000000.0,25014000000.0,78056000000.0,23037000000.0,13139000000.0,9733000000.0,6761000000.0,6761000000.0,3767000000.0,-2799000000.0,-200000000.0,3406000000.0,-662000000.0,,3105000000.0,73.27887981330223,366.9811320754717,-0.8086253369272237,209.98796630565582,-0.8086253369272237,209.98796630565582,-19.642857142857142,-26.369456959924115,-15.840035746201966,-19.474134245404016,-1.3575967648757943,38.97178513293543,86.42583470169677,30.448104174645728,2.1185432039990477,7.339449541284404,79.6037296037296,20.015540015540015,23.076923076923077,54.90470885093168,47.62105387205387,45.55057326892109,37.54566764003186,10.98947397047397,59.65742624223603,51.74327609427609,49.49356843800322,40.79573400584019,11.940756021756021,PFE
09/30/2007,166852137933.0,152918137933.0,18.368,,,3.594,2.454,12.754000000000001,69.414,11990000000.0,4618000000.0,7372000000.0,6541000000.0,831000000.0,,-195000000.0,636000000.0,-161000000.0,760000000.0,760000000.0,0.11,0.11,6875000000.0,6894000000.0,,11159000000.0,761000000.0,922750000.0,,,,831000000.0,4020000000.0,1372000000.0,796000000.0,2398000000.0,0.35,-68250000.0,109030000000.0,42420000000.0,66610000000.0,72651000000.0,66507000000.0,24402000000.0,27512000000.0,75193000000.0,24299000000.0,8686000000.0,6075000000.0,6829805073.0,6829805073.0,4678000000.0,47000000.0,-4252000000.0,2611000000.0,-461000000.0,,4217000000.0,-83.94344862408482,-60.716491661519456,-78.51047323506594,-61.933119560238204,-78.51047323506594,-61.933119560238204,21.77302916546347,30.27494593759654,16.54210264075735,27.639836289222373,-28.55204496995542,-17.860724233983287,121.83517417162277,22.123479887745557,-2.3615635179153096,8.173944424395525,61.48457047539616,6.930775646371977,5.30442035029191,184.01701315643803,240.43732379402516,36.26230446597107,32.68878536404446,12.753806333027523,200.78476285559566,262.3461288254717,39.566549189708326,35.66740870735357,13.915941445621351,PFE
06/30/2007,177126172859.0,162189172859.0,17.634,,,3.753,2.448,14.633,44.754,11084000000.0,2109000000.0,8975000000.0,6792000000.0,2183000000.0,,-564000000.0,1619000000.0,272000000.0,1266000000.0,1266000000.0,0.18,0.18,6966000000.0,6990000000.0,,8901000000.0,1267000000.0,1814245213.095,,,,2183000000.0,1451000000.0,1441000000.0,1345000000.0,4188000000.0,0.168,-94754786.905,110403000000.0,42309000000.0,68094000000.0,73871000000.0,67984000000.0,24207000000.0,26486000000.0,76193000000.0,24097000000.0,8209000000.0,6071000000.0,6927108833.0,6927108833.0,3665000000.0,-724000000.0,-3310000000.0,2138000000.0,-428000000.0,,3237000000.0,-47.48621472591631,-60.05428077966938,-37.71754636233952,-54.00337126000843,-37.71754636233952,-54.00337126000843,-30.744544287548138,254.15754923413564,-28.73809060859421,194.85116653258245,-9.80805949150839,-15.226220836875411,11.296199895887558,-14.20545746388443,-5.595775487607529,-11.143177809844476,80.97257307831109,19.695055936485023,14.606640202093107,74.29646031103985,100.17861201914762,50.104779999691075,44.25352601882674,14.632729417087694,81.13887900091618,109.40467749166152,54.71923783101637,48.32910582783083,15.98034760546734,PFE
03/31/2007,177281323127.0,157689323127.0,16.618,,,3.799,2.489,12.640999999999998,26.206999999999997,12474000000.0,1887000000.0,10587000000.0,5841000000.0,4746000000.0,,-693000000.0,4053000000.0,689000000.0,3391000000.0,3391000000.0,0.48,0.48,7051000000.0,7075000000.0,,7728000000.0,3392000000.0,3936191709.845,,,,4746000000.0,1431000000.0,1271000000.0,3361000000.0,6710000000.0,0.17,-117808290.155,110483000000.0,37995000000.0,72488000000.0,77259000000.0,72364000000.0,28076000000.0,29036000000.0,79773000000.0,27952000000.0,7409000000.0,4917000000.0,7018262990.0,7018262990.0,1243000000.0,4271000000.0,-4848000000.0,2492000000.0,-329000000.0,,914000000.0,-8.448159024169867,136.46441073512253,6.388702084734364,82.74932614555256,6.388702084734364,82.74932614555256,-74.20265311882585,-76.34575569358178,-68.61903559707144,-72.22966934763181,-0.9357162908206231,1.9352975158867705,-13.14046706169397,36.39846743295019,-1.4691943127962086,-1.0235658176624614,84.87253487253487,38.04713804713805,32.49158249158249,33.22573180088496,38.90681547668394,172.52661173632384,126.86188505792438,12.641440045454546,37.35383968120522,43.74076563705897,193.9620603140044,142.6237515100563,14.212066949414783,PFE
12/31/2006,184511600000.0,179895600000.0,15.058,,,3.633,2.6519999999999997,14.274000000000001,46.556999999999995,12603000000.0,2217000000.0,10386000000.0,7789000000.0,2597000000.0,,-1320000000.0,1714000000.0,223000000.0,9448000000.0,9448000000.0,,,,,,10006000000.0,9449000000.0,2637261376.896,,,,2597000000.0,1765000000.0,1267000000.0,1489000000.0,5184000000.0,0.13,-171738623.104,114837000000.0,43479000000.0,71358000000.0,76904000000.0,71217000000.0,26132000000.0,25560000000.0,79197000000.0,25991000000.0,7980000000.0,6153000000.0,7124000000.0,7124000000.0,4476000000.0,435000000.0,-4254000000.0,1827000000.0,-612000000.0,,3864000000.0,-49.06389301634472,-56.72809896490784,-28.634240175872495,-32.841996379622444,-28.634240175872495,-32.841996379622444,-6.304558680892337,11.579555298873808,-5.509816339455352,11.509715994020926,-7.6635846372688485,0.6590424500872262,-18.69158878504673,55.225148683092605,-7.283160450231736,2.6302931596091206,82.40895024994049,20.60620487185591,13.599936523050069,69.27054293415479,104.95659276546091,46.55683229813665,40.1911528150134,14.274029992858843,71.04797843665769,107.64970828471412,47.75144927536232,41.22243074173369,14.64029199396969,PFE
09/30/2006,204488210614.0,199119210614.0,19.293,,,4.074,2.992,16.215,38.3,12280000000.0,1962000000.0,10318000000.0,6451000000.0,3867000000.0,,94000000.0,3961000000.0,717000000.0,3361000000.0,3361000000.0,0.47,0.46,7228000000.0,7251000000.0,,8413000000.0,3362000000.0,3162015400.1509995,,,,3867000000.0,1428000000.0,1332000000.0,3239000000.0,5105000000.0,0.18100000000000002,17015400.151,108585000000.0,38873000000.0,69712000000.0,75273000000.0,69566000000.0,23338000000.0,21033000000.0,77635000000.0,23192000000.0,8069000000.0,6892000000.0,7210444662.0,7210444662.0,4014000000.0,344000000.0,-5103000000.0,1177000000.0,-551000000.0,,3463000000.0,80.29130632680929,28.478754459941612,3.6451353524524257,10.328102710413695,3.6451353524524257,10.328102710413695,37.5844259038538,-25.909285408643562,33.222701626286096,-21.952167995333465,0.3598871705087054,3.6880715505979302,22.732012513034412,-38.72982821447163,0.746574780539831,4.590750361979389,84.0228013029316,31.490228013029313,32.2557003257329,51.491908614946986,50.26993451502146,57.49905013398787,49.60618101993025,16.214919431107493,52.880323406775275,51.62540030648826,59.049439969390704,50.943749530144494,16.652134414820846,PFE
06/30/2006,171130363207.0,165761363207.0,15.966,,,3.3710000000000004,2.504,14.118,34.192,11741000000.0,1790000000.0,9951000000.0,6446000000.0,3505000000.0,,-422000000.0,3083000000.0,790000000.0,2413000000.0,2413000000.0,0.33,0.33,7282000000.0,7305000000.0,,8236000000.0,2415000000.0,2603865066.494,,,,3505000000.0,1270000000.0,1343000000.0,2290000000.0,5270000000.0,0.256,-108134933.506,111550000000.0,43061000000.0,68489000000.0,73939000000.0,68337000000.0,21298000000.0,20939000000.0,77566000000.0,21146000000.0,9229000000.0,7308000000.0,7291451351.0,7291451351.0,5143000000.0,-1109000000.0,-4977000000.0,1921000000.0,-469000000.0,,4674000000.0,0.7187193727540019,-30.35915970182968,3.57565011820331,-21.43017260703878,3.57565011820331,-21.43017260703878,42.630454684162345,31.922099915325997,35.02231556839065,29.840949255238574,-3.799303944315545,-6.886871900439787,50.54858934169278,-33.04287208086441,-5.505030181086519,-7.259083728278042,84.754279873946,29.85265309598842,26.258410697555572,47.29282830442225,53.766254689263704,35.46456208964484,32.23048088800311,14.118163973000597,48.824640001997146,55.50774025527084,36.61325699764656,33.27442411180245,14.5754504051614,PFE
03/31/2006,182598544321.0,178822544321.0,15.478,,,3.612,2.6289999999999996,14.125,30.768,12660000000.0,1973000000.0,10687000000.0,6226000000.0,4461000000.0,,-34000000.0,4427000000.0,315000000.0,4111000000.0,4111000000.0,0.56,0.56,7314000000.0,7324000000.0,,8199000000.0,4111000000.0,4139580754.461,,,,4461000000.0,1450000000.0,1351000000.0,4108000000.0,5846000000.0,0.071,-2419245.539,112959000000.0,43350000000.0,69609000000.0,76117000000.0,69450000000.0,17795000000.0,17741000000.0,81017000000.0,17636000000.0,11567000000.0,8698000000.0,7327389419.0,7327389419.0,3961000000.0,5431000000.0,-8766000000.0,2869000000.0,-418000000.0,,3543000000.0,52.13058419243987,31.560178306092123,7.004077716478772,22.588623248145094,7.004077716478772,22.588623248145094,30.78626799557032,-14.088263821532493,24.79521109010712,-16.381676166350008,-1.9541284403669725,-4.987553342816501,94.37669376693766,27.681352914997774,-3.2923382476510583,-6.863826969763849,84.41548183254345,35.23696682464455,34.968404423380726,40.08575304214302,40.39361742060086,50.47207008777872,45.14580770537743,14.125003500868878,40.93220002712396,41.24656524079512,51.53783356505786,46.099102327947485,14.423265744154818,PFE
12/31/2005,171658520000.0,170587520000.0,21.2,,,3.301,2.576,12.55,33.633,13593000000.0,2345000000.0,11248000000.0,7609000000.0,3639000000.0,,-543000000.0,3365000000.0,609000000.0,2731000000.0,2731000000.0,,,,,,9954000000.0,2758000000.0,3193727488.856,,,,3639000000.0,1745000000.0,1433000000.0,2749000000.0,5615000000.0,0.18100000000000002,-98272511.144,117565000000.0,51938000000.0,65627000000.0,71974000000.0,65458000000.0,14067000000.0,13448000000.0,83394000000.0,13898000000.0,17936000000.0,15689000000.0,7361000000.0,7361000000.0,4737000000.0,-7779000000.0,4326000000.0,2247000000.0,-613000000.0,,4124000000.0,-3.829665618748214,53.16340464269458,-22.492012779552716,-2.4658268560707586,-22.492012779552716,-2.4658268560707586,-16.09359104781282,63.84584823202225,-20.918196994991654,57.2187188848324,-10.495742818492879,9.405699834646434,24.280973451327434,134.3065693430657,-8.912417074314815,11.51858232832882,82.74847347899654,26.77113220039726,24.7553888030604,46.87758175322891,50.69465676077266,41.36457807953443,36.01172049820561,12.549659383506217,47.17189337730146,51.012933135215455,41.62427740058196,36.23781296179016,12.628449937467815,PFE
09/30/2005,184063767608.0,182992767608.0,22.7,,,3.535,2.762,15.013,35.895,12189000000.0,1908000000.0,10281000000.0,6550000000.0,3731000000.0,,-1534000000.0,2197000000.0,591000000.0,1588000000.0,1588000000.0,0.22,0.22,7333000000.0,7382000000.0,,8458000000.0,1589000000.0,2723349112.426,,,,3731000000.0,1377000000.0,1367000000.0,1602000000.0,6632000000.0,0.26899999999999996,-412650887.574,110343000000.0,43536000000.0,66807000000.0,72221000000.0,66632000000.0,14025000000.0,12373000000.0,78775000000.0,13850000000.0,12143000000.0,11184000000.0,7371396380.0,7371396380.0,3013000000.0,-1462000000.0,-1862000000.0,959000000.0,-496000000.0,,2517000000.0,-44.393824348266264,-28.226069911793534,-15.664556962025317,10.254137115839242,-15.664556962025317,10.254137115839242,-45.41314248536109,-23.19194385108331,-41.78902627511592,-20.89787345760042,-8.131534268608704,-0.6090487238979118,-48.55150214592275,-24.843260188087772,-5.003507131166705,-1.8993963782696177,84.34654196406596,30.60956600213307,18.024448273033062,49.04657400375235,83.29211088211197,72.7027284894716,60.734406773315634,15.012943441463614,49.333628412757975,83.77959381338188,73.12823504489472,61.089866448058416,15.100809550250226,PFE
06/30/2005,203278427950.0,201667427950.0,20.894000000000002,,,3.883,3.12,16.230999999999998,42.067,12425000000.0,2081000000.0,10344000000.0,6960000000.0,3384000000.0,,-323000000.0,3061000000.0,-413000000.0,3461000000.0,3461000000.0,0.47,0.47,7366000000.0,7418000000.0,,9041000000.0,3463000000.0,3665800000.0,,,,3384000000.0,1530000000.0,1410000000.0,3472000000.0,5117000000.0,0.4,-129200000.0,112327000000.0,46999000000.0,65328000000.0,70845000000.0,65148000000.0,11919000000.0,11007000000.0,77926000000.0,11739000000.0,12778000000.0,11502000000.0,7370501376.0,7370501376.0,3809000000.0,6855000000.0,-10868000000.0,1276000000.0,-532000000.0,,3277000000.0,-10.705950991831973,5.189003436426117,-6.390041493775933,-18.82945550491725,-6.390041493775933,-18.82945550491725,5.641521598968407,20.967146548541898,6.070732386521859,20.006301197227476,-1.6916935943736933,-5.100917431192661,95.70552147239265,-13.550135501355012,1.2302427896366304,-5.087464670384233,83.25150905432595,27.235412474849095,24.635814889336018,59.594393602245866,65.88285787324403,61.540258758010374,52.944979771593594,16.230778909456742,60.070457432033095,66.40915646847435,62.03186693622215,53.36792542662116,16.360436857142858,PFE
